time,open,high,low,close,Volume,Volume MA
1/26/2011,79.43,79.43,79.43,79.43,NaN,NaN
1/27/2011,77.04,77.04,77.04,77.04,NaN,NaN
1/28/2011,91.52,91.52,91.52,91.52,NaN,NaN
1/31/2011,86.08,86.08,86.08,86.08,NaN,NaN
2/1/2011,84.48,84.48,84.48,84.48,NaN,NaN
2/2/2011,83.16,83.16,83.16,83.16,NaN,NaN
2/3/2011,81.75,81.75,81.75,81.75,NaN,NaN
2/4/2011,81.11,81.11,81.11,81.11,NaN,NaN
2/7/2011,80.54,80.54,80.54,80.54,NaN,NaN
2/8/2011,78.93,78.93,78.93,78.93,NaN,NaN
2/9/2011,82.11,82.11,82.11,82.11,NaN,NaN
2/10/2011,83.73,83.73,83.73,83.73,NaN,NaN
2/11/2011,84.5,84.5,84.5,84.5,NaN,NaN
2/14/2011,82.67,82.67,82.67,82.67,NaN,NaN
2/15/2011,84.38,84.38,84.38,84.38,NaN,NaN
2/16/2011,83.05,83.05,83.05,83.05,NaN,NaN
2/17/2011,83.03,83.03,83.03,83.03,NaN,NaN
2/18/2011,85.47,85.47,85.47,85.47,NaN,NaN
2/22/2011,99.18,99.18,99.18,99.18,NaN,NaN
2/23/2011,99.04,99.04,99.04,99.04,NaN,NaN
2/24/2011,94.07,94.07,94.07,94.07,NaN,NaN
2/25/2011,86.17,86.17,86.17,86.17,NaN,NaN
2/28/2011,81.78,81.78,81.78,81.78,NaN,NaN
3/1/2011,89.28,89.28,89.28,89.28,NaN,NaN
3/2/2011,87.55,87.55,87.55,87.55,NaN,NaN
3/3/2011,82.36,82.36,82.36,82.36,NaN,NaN
3/4/2011,81.48,81.48,81.48,81.48,NaN,NaN
3/7/2011,84.32,84.32,84.32,84.32,NaN,NaN
3/8/2011,80.84,80.84,80.84,80.84,NaN,NaN
3/9/2011,84.89,84.89,84.89,84.89,NaN,NaN
3/10/2011,88.16,88.16,88.16,88.16,NaN,NaN
3/11/2011,83.21,83.21,83.21,83.21,NaN,NaN
3/14/2011,83.89,83.89,83.89,83.89,NaN,NaN
3/15/2011,89.68,89.68,89.68,89.68,NaN,NaN
3/16/2011,112.39,112.39,112.39,112.39,NaN,NaN
3/17/2011,101.45,101.45,101.45,101.45,NaN,NaN
3/18/2011,96.28,96.28,96.28,96.28,NaN,NaN
3/21/2011,89.17,89.17,89.17,89.17,NaN,NaN
3/22/2011,87.39,87.39,87.39,87.39,NaN,NaN
3/23/2011,84.77,84.77,84.77,84.77,NaN,NaN
3/24/2011,84.17,84.17,84.17,84.17,NaN,NaN
3/25/2011,84.53,84.53,84.53,84.53,NaN,NaN
3/28/2011,89.94,89.94,89.94,89.94,NaN,NaN
3/29/2011,84.96,84.96,84.96,84.96,NaN,NaN
3/30/2011,82.75,82.75,82.75,82.75,NaN,NaN
3/31/2011,82.51,82.51,82.51,82.51,NaN,NaN
4/1/2011,81.98,81.98,81.98,81.98,NaN,NaN
4/4/2011,81.84,81.84,81.84,81.84,NaN,NaN
4/5/2011,81.44,81.44,81.44,81.44,NaN,NaN
4/6/2011,83.22,83.22,83.22,83.22,NaN,NaN
4/7/2011,82.39,82.39,82.39,82.39,NaN,NaN
4/8/2011,83.43,83.43,83.43,83.43,NaN,NaN
4/11/2011,84.16,84.16,84.16,84.16,NaN,NaN
4/12/2011,85.36,85.36,85.36,85.36,NaN,NaN
4/13/2011,86.04,86.04,86.04,86.04,NaN,NaN
4/14/2011,86.07,86.07,86.07,86.07,NaN,NaN
4/15/2011,85.72,85.72,85.72,85.72,NaN,NaN
4/18/2011,89.11,89.11,89.11,89.11,NaN,NaN
4/19/2011,85.73,85.73,85.73,85.73,NaN,NaN
4/20/2011,86.21,86.21,86.21,86.21,NaN,NaN
4/21/2011,87.71,87.71,87.71,87.71,NaN,NaN
4/25/2011,87.68,87.68,87.68,87.68,NaN,NaN
4/26/2011,85.72,85.72,85.72,85.72,NaN,NaN
4/27/2011,83.21,83.21,83.21,83.21,NaN,NaN
4/28/2011,82.89,82.89,82.89,82.89,NaN,NaN
4/29/2011,83.98,83.98,83.98,83.98,NaN,NaN
5/2/2011,88.5,88.5,88.5,88.5,NaN,NaN
5/3/2011,90.62,90.62,90.62,90.62,NaN,NaN
5/4/2011,91.39,91.39,91.39,91.39,NaN,NaN
5/5/2011,95.08,95.08,95.08,95.08,NaN,NaN
5/6/2011,94.43,94.43,94.43,94.43,NaN,NaN
5/9/2011,90.86,90.86,90.86,90.86,NaN,NaN
5/10/2011,87.56,87.56,87.56,87.56,NaN,NaN
5/11/2011,96.25,96.25,96.25,96.25,NaN,NaN
5/12/2011,93.57,93.57,93.57,93.57,NaN,NaN
5/13/2011,93.86,93.86,93.86,93.86,NaN,NaN
5/16/2011,94.44,94.44,94.44,94.44,NaN,NaN
5/17/2011,93.64,93.64,93.64,93.64,NaN,NaN
5/18/2011,90.7,90.7,90.7,90.7,NaN,NaN
5/19/2011,87.53,87.53,87.53,87.53,NaN,NaN
5/20/2011,90.23,90.23,90.23,90.23,NaN,NaN
5/23/2011,92.08,92.08,92.08,92.08,NaN,NaN
5/24/2011,88.47,88.47,88.47,88.47,NaN,NaN
5/25/2011,85.29,85.29,85.29,85.29,NaN,NaN
5/26/2011,81.48,81.48,81.48,81.48,NaN,NaN
5/27/2011,81.46,81.46,81.46,81.46,NaN,NaN
5/31/2011,80.92,80.92,80.92,80.92,NaN,NaN
6/1/2011,87.59,87.59,87.59,87.59,NaN,NaN
6/2/2011,85.22,85.22,85.22,85.22,NaN,NaN
6/3/2011,85.54,85.54,85.54,85.54,NaN,NaN
6/6/2011,88.15,88.15,88.15,88.15,NaN,NaN
6/7/2011,83.72,83.72,83.72,83.72,NaN,NaN
6/8/2011,88.98,88.98,88.98,88.98,NaN,NaN
6/9/2011,85.65,85.65,85.65,85.65,NaN,NaN
6/10/2011,93.34,93.34,93.34,93.34,NaN,NaN
6/13/2011,98.35,98.35,98.35,98.35,NaN,NaN
6/14/2011,91.74,91.74,91.74,91.74,NaN,NaN
6/15/2011,105.07,105.07,105.07,105.07,NaN,NaN
6/16/2011,100.39,100.39,100.39,100.39,NaN,NaN
6/17/2011,95.31,95.31,95.31,95.31,NaN,NaN
6/20/2011,90.25,90.25,90.25,90.25,NaN,NaN
6/21/2011,90.55,90.55,90.55,90.55,NaN,NaN
6/22/2011,91.71,91.71,91.71,91.71,NaN,NaN
6/23/2011,93.09,93.09,93.09,93.09,NaN,NaN
6/24/2011,99.14,99.14,99.14,99.14,NaN,NaN
6/27/2011,94.29,94.29,94.29,94.29,NaN,NaN
6/28/2011,90.33,90.33,90.33,90.33,NaN,NaN
6/29/2011,85.9,85.9,85.9,85.9,NaN,NaN
6/30/2011,81.08,81.08,81.08,81.08,NaN,NaN
7/1/2011,78.64,78.64,78.64,78.64,NaN,NaN
7/5/2011,81.34,81.34,81.34,81.34,NaN,NaN
7/6/2011,82.69,82.69,82.69,82.69,NaN,NaN
7/7/2011,80.7,80.7,80.7,80.7,NaN,NaN
7/8/2011,80.82,80.82,80.82,80.82,NaN,NaN
7/11/2011,90.87,90.87,90.87,90.87,NaN,NaN
7/12/2011,88.39,88.39,88.39,88.39,NaN,NaN
7/13/2011,88.92,88.92,88.92,88.92,NaN,NaN
7/14/2011,95.72,95.72,95.72,95.72,NaN,NaN
7/15/2011,89.33,89.33,89.33,89.33,NaN,NaN
7/18/2011,97.81,97.81,97.81,97.81,NaN,NaN
7/19/2011,91.01,91.01,91.01,91.01,NaN,NaN
7/20/2011,86.06,86.06,86.06,86.06,NaN,NaN
7/21/2011,81.68,81.68,81.68,81.68,NaN,NaN
7/22/2011,82.45,82.45,82.45,82.45,NaN,NaN
7/25/2011,90.2,90.2,90.2,90.2,NaN,NaN
7/26/2011,93.35,93.35,93.35,93.35,NaN,NaN
7/27/2011,102.01,102.01,102.01,102.01,NaN,NaN
7/28/2011,105.62,105.62,105.62,105.62,NaN,NaN
7/29/2011,106.57,106.57,106.57,106.57,NaN,NaN
8/1/2011,95.89,95.89,95.89,95.89,NaN,NaN
8/2/2011,102.01,102.01,102.01,102.01,NaN,NaN
8/3/2011,98.58,98.58,98.58,98.58,NaN,NaN
8/4/2011,121.76,121.76,121.76,121.76,NaN,NaN
8/5/2011,118.61,118.61,118.61,118.61,NaN,NaN
8/8/2011,134.63,134.63,134.63,134.63,NaN,NaN
8/9/2011,112.8,112.8,112.8,112.8,NaN,NaN
8/10/2011,132.86,132.86,132.86,132.86,NaN,NaN
8/11/2011,128.76,128.76,128.76,128.76,NaN,NaN
8/12/2011,120.19,120.19,120.19,120.19,NaN,NaN
8/15/2011,109,109,109,109,NaN,NaN
8/16/2011,104.66,104.66,104.66,104.66,NaN,NaN
8/17/2011,104.62,104.62,104.62,104.62,NaN,NaN
8/18/2011,106.66,106.66,106.66,106.66,NaN,NaN
8/19/2011,111.58,111.58,111.58,111.58,NaN,NaN
8/22/2011,111.25,111.25,111.25,111.25,NaN,NaN
8/23/2011,103.43,103.43,103.43,103.43,NaN,NaN
8/24/2011,104.54,104.54,104.54,104.54,NaN,NaN
8/25/2011,112.4,112.4,112.4,112.4,NaN,NaN
8/26/2011,104.72,104.72,104.72,104.72,NaN,NaN
8/29/2011,96.51,96.51,96.51,96.51,NaN,NaN
8/30/2011,96.16,96.16,96.16,96.16,NaN,NaN
8/31/2011,94.16,94.16,94.16,94.16,NaN,NaN
9/1/2011,92.31,92.31,92.31,92.31,NaN,NaN
9/2/2011,91,91,91,91,NaN,NaN
9/6/2011,97.01,97.01,97.01,97.01,NaN,NaN
9/7/2011,93.3,93.3,93.3,93.3,NaN,NaN
9/8/2011,93.45,93.45,93.45,93.45,NaN,NaN
9/9/2011,99.07,99.07,99.07,99.07,NaN,NaN
9/12/2011,97.07,97.07,97.07,97.07,NaN,NaN
9/13/2011,96.14,96.14,96.14,96.14,NaN,NaN
9/14/2011,100.22,100.22,100.22,100.22,NaN,NaN
9/15/2011,96.69,96.69,96.69,96.69,NaN,NaN
9/16/2011,93.67,93.67,93.67,93.67,NaN,NaN
9/19/2011,95.95,95.95,95.95,95.95,NaN,NaN
9/20/2011,92.9,92.9,92.9,92.9,NaN,NaN
9/21/2011,98.58,98.58,98.58,98.58,NaN,NaN
9/22/2011,103.91,103.91,103.91,103.91,NaN,NaN
9/23/2011,104.77,104.77,104.77,104.77,NaN,NaN
9/26/2011,102.89,102.89,102.89,102.89,NaN,NaN
9/27/2011,100.31,100.31,100.31,100.31,NaN,NaN
9/28/2011,104.3,104.3,104.3,104.3,NaN,NaN
9/29/2011,101.05,101.05,101.05,101.05,NaN,NaN
9/30/2011,101.08,101.08,101.08,101.08,NaN,NaN
10/3/2011,103.89,103.89,103.89,103.89,NaN,NaN
10/4/2011,99.31,99.31,99.31,99.31,NaN,NaN
10/5/2011,94.66,94.66,94.66,94.66,NaN,NaN
10/6/2011,93.52,93.52,93.52,93.52,NaN,NaN
10/7/2011,92.57,92.57,92.57,92.57,NaN,NaN
10/10/2011,89.39,89.39,89.39,89.39,NaN,NaN
10/11/2011,90.98,90.98,90.98,90.98,NaN,NaN
10/12/2011,91.34,91.34,91.34,91.34,NaN,NaN
10/13/2011,95.1,95.1,95.1,95.1,NaN,NaN
10/14/2011,94.69,94.69,94.69,94.69,NaN,NaN
10/17/2011,103.55,103.55,103.55,103.55,NaN,NaN
10/18/2011,100.21,100.21,100.21,100.21,NaN,NaN
10/19/2011,103.29,103.29,103.29,103.29,NaN,NaN
10/20/2011,102.97,102.97,102.97,102.97,NaN,NaN
10/21/2011,98.05,98.05,98.05,98.05,NaN,NaN
10/24/2011,97.13,97.13,97.13,97.13,NaN,NaN
10/25/2011,97.75,97.75,97.75,97.75,NaN,NaN
10/26/2011,97.74,97.74,97.74,97.74,NaN,NaN
10/27/2011,94.44,94.44,94.44,94.44,NaN,NaN
10/28/2011,94.19,94.19,94.19,94.19,NaN,NaN
10/31/2011,104.84,104.84,104.84,104.84,NaN,NaN
11/1/2011,113.15,113.15,113.15,113.15,NaN,NaN
11/2/2011,107.4,107.4,107.4,107.4,NaN,NaN
11/3/2011,104.28,104.28,104.28,104.28,NaN,NaN
11/4/2011,103.34,103.34,103.34,103.34,NaN,NaN
11/7/2011,103.35,103.35,103.35,103.35,NaN,NaN
11/8/2011,98.05,98.05,98.05,98.05,NaN,NaN
11/9/2011,122.73,122.73,122.73,122.73,NaN,NaN
11/10/2011,113.54,113.54,113.54,113.54,NaN,NaN
11/11/2011,112.1,112.1,112.1,112.1,NaN,NaN
11/14/2011,112.35,112.35,112.35,112.35,NaN,NaN
11/15/2011,107.55,107.55,107.55,107.55,NaN,NaN
11/16/2011,111.18,111.18,111.18,111.18,NaN,NaN
11/17/2011,111.86,111.86,111.86,111.86,NaN,NaN
11/18/2011,101.92,101.92,101.92,101.92,NaN,NaN
11/21/2011,99.6,99.6,99.6,99.6,NaN,NaN
11/22/2011,98.53,98.53,98.53,98.53,NaN,NaN
11/23/2011,101.46,101.46,101.46,101.46,NaN,NaN
11/25/2011,98.98,98.98,98.98,98.98,NaN,NaN
11/28/2011,96.23,96.23,96.23,96.23,NaN,NaN
11/29/2011,95.47,95.47,95.47,95.47,NaN,NaN
11/30/2011,92.22,92.22,92.22,92.22,NaN,NaN
12/1/2011,90.88,90.88,90.88,90.88,NaN,NaN
12/2/2011,92.46,92.46,92.46,92.46,NaN,NaN
12/5/2011,92.97,92.97,92.97,92.97,NaN,NaN
12/6/2011,92.21,92.21,92.21,92.21,NaN,NaN
12/7/2011,92.84,92.84,92.84,92.84,NaN,NaN
12/8/2011,94.97,94.97,94.97,94.97,NaN,NaN
12/9/2011,90.92,90.92,90.92,90.92,NaN,NaN
12/12/2011,93.21,93.21,93.21,93.21,NaN,NaN
12/13/2011,94.55,94.55,94.55,94.55,NaN,NaN
12/14/2011,99.63,99.63,99.63,99.63,NaN,NaN
12/15/2011,97.71,97.71,97.71,97.71,NaN,NaN
12/16/2011,94.28,94.28,94.28,94.28,NaN,NaN
12/19/2011,90.27,90.27,90.27,90.27,NaN,NaN
12/20/2011,88.64,88.64,88.64,88.64,NaN,NaN
12/21/2011,85.54,85.54,85.54,85.54,NaN,NaN
12/22/2011,86.18,86.18,86.18,86.18,NaN,NaN
12/23/2011,86.54,86.54,86.54,86.54,NaN,NaN
12/27/2011,88.13,88.13,88.13,88.13,NaN,NaN
12/28/2011,94.08,94.08,94.08,94.08,NaN,NaN
12/29/2011,91.8,91.8,91.8,91.8,NaN,NaN
12/30/2011,91.7,91.7,91.7,91.7,NaN,NaN
1/3/2012,91.39,91.39,91.39,91.39,NaN,NaN
1/4/2012,88.89,88.89,88.89,88.89,NaN,NaN
1/5/2012,87.69,87.69,87.69,87.69,NaN,NaN
1/6/2012,86.95,86.95,86.95,86.95,NaN,NaN
1/9/2012,87.8,87.8,87.8,87.8,NaN,NaN
1/10/2012,88.82,88.82,88.82,88.82,NaN,NaN
1/11/2012,93.17,93.17,93.17,93.17,NaN,NaN
1/12/2012,90.51,90.51,90.51,90.51,NaN,NaN
1/13/2012,93.55,93.55,93.55,93.55,NaN,NaN
1/17/2012,93.66,93.66,93.66,93.66,NaN,NaN
1/18/2012,90.09,90.09,90.09,90.09,NaN,NaN
1/19/2012,88.73,88.73,88.73,88.73,NaN,NaN
1/20/2012,89.24,89.24,89.24,89.24,NaN,NaN
1/23/2012,89.59,89.59,89.59,89.59,NaN,NaN
1/24/2012,89.01,89.01,89.01,89.01,NaN,NaN
1/25/2012,86.01,86.01,86.01,86.01,NaN,NaN
1/26/2012,88.92,88.92,88.92,88.92,NaN,NaN
1/27/2012,87.44,87.44,87.44,87.44,NaN,NaN
1/30/2012,89.86,89.86,89.86,89.86,NaN,NaN
1/31/2012,88.51,88.51,88.51,88.51,NaN,NaN
2/1/2012,85.78,85.78,85.78,85.78,NaN,NaN
2/2/2012,84.1,84.1,84.1,84.1,NaN,NaN
2/3/2012,84.04,84.04,84.04,84.04,NaN,NaN
2/6/2012,85.38,85.38,85.38,85.38,NaN,NaN
2/7/2012,83.79,83.79,83.79,83.79,NaN,NaN
2/8/2012,97.01,97.01,97.01,97.01,NaN,NaN
2/9/2012,100.76,100.76,100.76,100.76,NaN,NaN
2/10/2012,104.15,104.15,104.15,104.15,NaN,NaN
2/13/2012,102.45,102.45,102.45,102.45,NaN,NaN
2/14/2012,107.82,107.82,107.82,107.82,NaN,NaN
2/15/2012,114.65,114.65,114.65,114.65,NaN,NaN
2/16/2012,110.41,110.41,110.41,110.41,NaN,NaN
2/17/2012,108.56,108.56,108.56,108.56,NaN,NaN
2/21/2012,107.71,107.71,107.71,107.71,NaN,NaN
2/22/2012,100.81,100.81,100.81,100.81,NaN,NaN
2/23/2012,94.44,94.44,94.44,94.44,NaN,NaN
2/24/2012,99.43,99.43,99.43,99.43,NaN,NaN
2/27/2012,101.68,101.68,101.68,101.68,NaN,NaN
2/28/2012,99.13,99.13,99.13,99.13,NaN,NaN
2/29/2012,101.6,101.6,101.6,101.6,NaN,NaN
3/1/2012,97.43,97.43,97.43,97.43,NaN,NaN
3/2/2012,96.94,96.94,96.94,96.94,NaN,NaN
3/5/2012,98.18,98.18,98.18,98.18,NaN,NaN
3/6/2012,105.11,105.11,105.11,105.11,NaN,NaN
3/7/2012,100.46,100.46,100.46,100.46,NaN,NaN
3/8/2012,97.19,97.19,97.19,97.19,NaN,NaN
3/9/2012,97.98,97.98,97.98,97.98,NaN,NaN
3/12/2012,98.61,98.61,98.61,98.61,NaN,NaN
3/13/2012,98.47,98.47,98.47,98.47,NaN,NaN
3/14/2012,102.94,108,102.62,106.63,NaN,NaN
3/15/2012,106.84,109.98,106.56,108.42,NaN,NaN
3/16/2012,106.57,108.48,104.84,105.78,NaN,NaN
3/19/2012,106.83,108.84,104.59,106.49,NaN,NaN
3/20/2012,107.77,110.48,107.12,109.38,NaN,NaN
3/21/2012,106.43,111.93,104.65,104.65,NaN,NaN
3/22/2012,107.31,108.07,102.47,102.53,NaN,NaN
3/23/2012,102.25,103.73,98.12,98.6,NaN,NaN
3/26/2012,98.48,100.29,96.08,96.08,NaN,NaN
3/27/2012,96.22,101.22,96.13,101.15,NaN,NaN
3/28/2012,100.65,107.92,99.65,102.74,NaN,NaN
3/29/2012,105.54,107.28,101.82,101.94,NaN,NaN
3/30/2012,100.37,102,99.87,100.28,NaN,NaN
4/2/2012,102.92,103,99.35,100.38,NaN,NaN
4/3/2012,100.3,101.35,98.08,98.37,NaN,NaN
4/4/2012,101.05,102.38,99.04,99.73,NaN,NaN
4/5/2012,100.47,100.47,97.16,99.47,NaN,NaN
4/9/2012,104.77,105.4,102.7,104.59,NaN,NaN
4/10/2012,103.78,111.79,103.43,109.13,NaN,NaN
4/11/2012,109.1,111.6,108.18,111.19,NaN,NaN
4/12/2012,108.98,109.57,104.2,104.27,NaN,NaN
4/13/2012,105.15,110.83,105.06,110.76,NaN,NaN
4/16/2012,108.81,112.75,107.31,110.97,NaN,NaN
4/17/2012,107.86,108.09,106.19,107.01,NaN,NaN
4/18/2012,106.06,107.8,105.39999,106.06,NaN,NaN
4/19/2012,106.06,107.35001,102.63,103.96001,NaN,NaN
4/20/2012,103.96001,103.96001,101.03999,101.08,NaN,NaN
4/23/2012,101.08,107.42999,101.08,104.00999,NaN,NaN
4/24/2012,104.00999,104.00999,99.84,99.84,NaN,NaN
4/25/2012,99.84,99.84,93.19,93.28,NaN,NaN
4/26/2012,93.28,93.59,88.85001,89.64999,NaN,NaN
4/27/2012,89.64999,90.24001,87.88,88.62,NaN,NaN
4/30/2012,88.62,91.39999,88.62,89.32001,NaN,NaN
5/1/2012,89.32001,89.32001,85.75,87.06,NaN,NaN
5/2/2012,87.06,89,85.77,86.28999,NaN,NaN
5/3/2012,86.28999,88.74001,85.10001,88.35001,NaN,NaN
5/4/2012,88.35001,92.89999,87.64999,91.31,NaN,NaN
5/7/2012,91.31,94.50999,89.99001,90.91,NaN,NaN
5/8/2012,90.91,97.64,90.91,91.33,NaN,NaN
5/9/2012,91.33,105.52,91.33,102.07001,NaN,NaN
5/10/2012,102.07001,102.07001,97.95,98.64999,NaN,NaN
5/11/2012,98.64999,100.57001,97.39999,100.12,NaN,NaN
5/14/2012,100.12,106.36,100.12,105.85001,NaN,NaN
5/15/2012,105.85001,110.64999,102.27,109.61,NaN,NaN
5/16/2012,109.61,110.73,104.53999,109.22,NaN,NaN
5/17/2012,109.22,113.3,107.73,112.84,NaN,NaN
5/18/2012,112.84,117.8,109.88,117.44,NaN,NaN
5/21/2012,117.44,117.44,107.46001,108.5,NaN,NaN
5/22/2012,108.5,113.39,103.57001,110.48,NaN,NaN
5/23/2012,110.48,115.95,106.53,107.48,NaN,NaN
5/24/2012,107.48,108.55,104.46001,104.52,NaN,NaN
5/25/2012,104.52,105.36,101.8,103.10001,NaN,NaN
5/29/2012,103.10001,103.97,100.98,100.98,NaN,NaN
5/30/2012,100.98,109.75,100.98,109.73,NaN,NaN
5/31/2012,109.73,111.44,106.25,108.75,NaN,NaN
6/1/2012,108.75,112.13,108.75,111.41,NaN,NaN
6/4/2012,111.41,113.17,105.81,107.03999,NaN,NaN
6/5/2012,107.03999,107.03999,102.74001,102.78,NaN,NaN
6/6/2012,102.78,102.78,97.57001,97.71001,NaN,NaN
6/7/2012,97.71001,99.59,95.00999,98.36,NaN,NaN
6/8/2012,98.36,99.28999,96.48,96.60001,NaN,NaN
6/11/2012,96.60001,105.88,96.60001,105.50999,NaN,NaN
6/12/2012,105.50999,107.14999,102.92,103.22,NaN,NaN
6/13/2012,103.22,111.58,103.22,110.60001,NaN,NaN
6/14/2012,110.60001,110.66,107.47,107.78,NaN,NaN
6/15/2012,107.78,109.25999,107.13,108.23,NaN,NaN
6/18/2012,108.23,109.14999,99,99.3,NaN,NaN
6/19/2012,99.3,99.3,96.66,98.13,NaN,NaN
6/20/2012,98.13,101.8,96.28,96.41,NaN,NaN
6/21/2012,96.41,105.94,96.16,105.47,NaN,NaN
6/22/2012,105.47,105.47,99.67,104.13,NaN,NaN
6/25/2012,104.13,107.07001,104.02,104.46001,NaN,NaN
6/26/2012,104.46001,104.46001,100.42999,100.66,NaN,NaN
6/27/2012,100.66,100.66,97.73,98.11,NaN,NaN
6/28/2012,98.11,101.44,97.03999,97.21001,NaN,NaN
6/29/2012,97.21001,97.21001,89,89.59,NaN,NaN
7/2/2012,89.59,90.31,85.22,85.61,NaN,NaN
7/3/2012,85.61,86.03999,84.56,84.59,NaN,NaN
7/5/2012,84.59,89.81,84.59,89.42999,NaN,NaN
7/6/2012,89.42999,92.42,89.42999,90.10001,NaN,NaN
7/9/2012,90.10001,93.46001,90.10001,92.85001,NaN,NaN
7/10/2012,92.85001,95.78999,91.64999,94.91,NaN,NaN
7/11/2012,94.91,102.55,94.91,96.25,NaN,NaN
7/12/2012,96.25,99.86,93.58,95.22,NaN,NaN
7/13/2012,95.22,95.22,90.92,91.10001,NaN,NaN
7/16/2012,91.10001,95.75999,91.10001,94.21001,NaN,NaN
7/17/2012,94.21001,96.50999,92.24001,93.49001,NaN,NaN
7/18/2012,93.49001,94.58,90.75999,94.03,NaN,NaN
7/19/2012,94.03,96.42999,92.32001,93.73,NaN,NaN
7/20/2012,93.73,102.89,93.73,100.61,NaN,NaN
7/23/2012,100.61,113.45,100.61,107.32001,NaN,NaN
7/24/2012,107.32001,112.5,106.42999,111.64999,NaN,NaN
7/25/2012,111.64999,112.16,106.53,106.53,NaN,NaN
7/26/2012,106.53,106.53,98.49001,98.59,NaN,NaN
7/27/2012,98.59,98.59,91.69,93.08,NaN,NaN
7/30/2012,93.08,94.89999,92.94,94.74001,NaN,NaN
7/31/2012,94.74001,96.82001,94.00999,96.11,NaN,NaN
8/1/2012,96.11,96.11,93.08,94.23,NaN,NaN
8/2/2012,94.23,96.35001,89.63,89.63,NaN,NaN
8/3/2012,89.63,89.63,84.08,84.5,NaN,NaN
8/6/2012,84.5,86.63,84.23,84.47,NaN,NaN
8/7/2012,84.47,87.46001,83.82001,86.87,NaN,NaN
8/8/2012,86.87,87.46001,84.56,85.17999,NaN,NaN
8/9/2012,85.17999,86.24001,83.88,83.91,NaN,NaN
8/10/2012,83.91,85.84,83.91,84.83,NaN,NaN
8/13/2012,84.83,89.84,84.83,89.58,NaN,NaN
8/14/2012,89.58,95.22,89.3,94.33,NaN,NaN
8/15/2012,94.33,99.16,94.33,97.95,NaN,NaN
8/16/2012,97.95,99.28999,95.2,95.64999,NaN,NaN
8/17/2012,95.64999,95.78999,93.50999,95.02,NaN,NaN
8/20/2012,95.02,98.59,95.02,96.64,NaN,NaN
8/21/2012,96.64,99.39,94.7,97.41,NaN,NaN
8/22/2012,97.41,101.8,97.41,99.14,NaN,NaN
8/23/2012,99.14,100.10001,97.98,98.39999,NaN,NaN
8/24/2012,98.39999,99.49001,93.97,94.99001,NaN,NaN
8/27/2012,94.99001,96.67,93.53999,94.89,NaN,NaN
8/28/2012,94.89,95.74001,93.47,94.42999,NaN,NaN
8/29/2012,94.42999,94.99001,93.11,94.71001,NaN,NaN
8/30/2012,94.71001,96.50999,94.71001,96.33,NaN,NaN
8/31/2012,96.33,96.33,92.7,93.3,NaN,NaN
9/4/2012,93.3,97.46001,93.3,93.71001,NaN,NaN
9/5/2012,93.71001,93.83,89.56,90.14999,NaN,NaN
9/6/2012,90.14999,90.14999,83.64999,83.64999,NaN,NaN
9/7/2012,83.64999,83.64999,80.67999,82.24001,NaN,NaN
9/10/2012,82.24001,92.84,82.24001,92.77,NaN,NaN
9/11/2012,92.77,93.66,89.5,92.39,NaN,NaN
9/12/2012,92.39,97.03999,92.39,93.94,NaN,NaN
9/13/2012,93.94,95.07001,86.78,87.81,NaN,NaN
9/14/2012,87.81,93.03999,84.75,93.03999,NaN,NaN
9/17/2012,93.03999,94.87,90.91,92.95,NaN,NaN
9/18/2012,92.95,93.61,89.8,90.13,NaN,NaN
9/19/2012,90.13,90.13,88.11,88.61,NaN,NaN
9/20/2012,88.61,91.71001,88.33,88.72,NaN,NaN
9/21/2012,88.72,88.77,84.61,87.89999,NaN,NaN
9/24/2012,87.89999,89.22,84.5,85.88,NaN,NaN
9/25/2012,85.88,93.42,84.14,92.78999,NaN,NaN
9/26/2012,92.78999,96.67999,91.81,95.05,NaN,NaN
9/27/2012,95.05,95.05,87.03999,88.24001,NaN,NaN
9/28/2012,88.24001,91.11,87.81,90.49001,NaN,NaN
10/1/2012,90.49001,92.61,88.14999,92.50999,NaN,NaN
10/2/2012,92.50999,92.86,90.11,90.25,NaN,NaN
10/3/2012,90.25,91.56,86.88,87.56,NaN,NaN
10/4/2012,87.56,87.56,83.41,83.50999,NaN,NaN
10/5/2012,83.50999,84.45,81.06,83.10001,NaN,NaN
10/8/2012,83.10001,86.45,83.10001,85.85001,NaN,NaN
10/9/2012,85.85001,89.56,84.62,88.53,NaN,NaN
10/10/2012,88.53,95.36,88.53,94.36,NaN,NaN
10/11/2012,94.36,94.36,90.11,90.74001,NaN,NaN
10/12/2012,90.74001,92,87.27,91.87,NaN,NaN
10/15/2012,91.87,95.72,90.33,92.92,NaN,NaN
10/16/2012,92.92,92.92,89.2,90.31,NaN,NaN
10/17/2012,90.31,92.11,84.95,85.60001,NaN,NaN
10/18/2012,85.60001,88.24001,84.75999,86.50999,NaN,NaN
10/19/2012,86.50999,94.25,86.28,92.63,NaN,NaN
10/22/2012,92.63,98.06,91.99001,92.48,NaN,NaN
10/23/2012,92.48,102.67,92.48,99.66,NaN,NaN
10/24/2012,99.66,99.66,95.44,96.39,NaN,NaN
10/25/2012,96.39,96.39,91.66,91.86,NaN,NaN
10/26/2012,91.86,92.39999,88.91,89.42999,NaN,NaN
10/31/2012,89.42999,90.58,87.57001,90.23,NaN,NaN
