time,open,high,low,close,Volume,Volume MA
2013-10-03,1.413,1.852,0.749,0.941,NaN,NaN
2013-10-04,1.015,1.335,0.756,1.047,NaN,NaN
2013-10-07,0.846,1.192,0.846,0.945,NaN,NaN
2013-10-08,0.581,0.859,0.581,0.858,NaN,NaN
2013-10-09,1.283,1.511,0.888,1.056,NaN,NaN
2013-10-10,1.104,1.387,0.796,0.908,NaN,NaN
2013-10-11,1.227,1.227,0.742,1.048,NaN,NaN
2013-10-14,1.84,1.84,0.872,0.976,NaN,NaN
2013-10-15,0.952,1.023,0.756,0.879,NaN,NaN
2013-10-16,3.211,3.426,0.988,0.99,NaN,NaN
2013-10-17,1,1.4,0.942,0.943,NaN,NaN
2013-10-18,0.718,0.831,0.391,0.81,NaN,NaN
2013-10-21,0.889,1.105,0.79,1.018,NaN,NaN
2013-10-22,0.667,0.949,0.548,0.946,NaN,NaN
2013-10-23,1.762,1.762,0.909,1.107,NaN,NaN
2013-10-24,0.77,1.001,0.663,0.979,NaN,NaN
2013-10-25,0.685,1.312,0.671,1.193,NaN,NaN
2013-10-28,1.126,1.375,0.899,1.12,NaN,NaN
2013-10-29,1.261,1.261,0.633,0.897,NaN,NaN
2013-10-30,1.282,1.282,0.577,1.022,NaN,NaN
2013-10-31,1.421,1.421,0.826,1.221,NaN,NaN
2013-11-01,1.017,1.363,0.695,1.003,NaN,NaN
2013-11-04,0.434,0.977,0.434,0.808,NaN,NaN
2013-11-05,1.458,1.773,0.605,0.658,NaN,NaN
2013-11-06,0.831,1.296,0.77,1.021,NaN,NaN
2013-11-07,0.407,0.864,0.325,0.726,NaN,NaN
2013-11-08,0.942,0.993,0.799,0.992,NaN,NaN
2013-11-11,0.604,1.018,0.59,0.84,NaN,NaN
2013-11-12,0.717,1.059,0.66,0.88,NaN,NaN
2013-11-13,0.544,0.781,0.287,0.781,NaN,NaN
2013-11-14,0.657,0.951,0.625,0.939,NaN,NaN
2013-11-15,1.049,1.547,0.834,0.928,NaN,NaN
2013-11-18,1.356,1.356,0.781,0.84,NaN,NaN
2013-11-19,1.062,1.062,0.2,0.654,NaN,NaN
2013-11-20,2.33,2.412,1.004,1.042,NaN,NaN
2013-11-21,0.844,1.105,0.63,0.884,NaN,NaN
2013-11-22,0.641,1.219,0.568,1.159,NaN,NaN
2013-11-25,1.298,1.306,0.883,0.953,NaN,NaN
2013-11-26,1.161,1.179,0.448,0.74,NaN,NaN
2013-11-27,0.669,1.043,0.429,0.878,NaN,NaN
2013-11-29,0.936,1.299,0.895,1.144,NaN,NaN
2013-12-02,0.792,1.014,0.498,0.811,NaN,NaN
2013-12-03,0.71,1.236,0.647,0.912,NaN,NaN
2013-12-04,0.988,1.266,0.715,1.008,NaN,NaN
2013-12-05,1.065,1.402,0.817,0.957,NaN,NaN
2013-12-06,1.126,1.411,1.015,1.136,NaN,NaN
2013-12-09,1,1.322,0.624,1.255,NaN,NaN
2013-12-10,0.444,1.258,0.444,0.975,NaN,NaN
2013-12-11,0.897,1.41,0.564,1.032,NaN,NaN
2013-12-12,1.661,1.671,0.68,0.71,NaN,NaN
2013-12-13,1.616,1.978,1.007,1.056,NaN,NaN
2013-12-16,0.66,1.039,0.66,0.86,NaN,NaN
2013-12-17,0.558,1.257,0.558,0.94,NaN,NaN
2013-12-18,2.43,2.43,0.872,0.896,NaN,NaN
2013-12-19,0.515,0.777,0.403,0.776,NaN,NaN
2013-12-20,1.141,1.141,0.44,1.096,NaN,NaN
2013-12-23,0.98,1.088,0.699,0.708,NaN,NaN
2013-12-24,1.542,1.542,0.516,0.612,NaN,NaN
2013-12-26,0.914,1.343,0.626,0.73,NaN,NaN
2013-12-27,0.429,0.732,0.339,0.732,NaN,NaN
2013-12-30,0.767,0.914,0.504,0.734,NaN,NaN
2013-12-31,0.942,1.242,0.71,0.724,NaN,NaN
2014-01-02,0.566,1.374,0.564,1.062,NaN,NaN
2014-01-03,0.716,1.159,0.563,1.124,NaN,NaN
2014-01-06,1.053,1.305,0.675,0.68,NaN,NaN
2014-01-07,0.818,1,0.469,0.808,NaN,NaN
2014-01-08,0.409,1.083,0.409,0.871,NaN,NaN
2014-01-09,0.906,0.906,0.624,0.705,NaN,NaN
2014-01-10,1.505,1.519,0.776,0.859,NaN,NaN
2014-01-13,0.879,1.145,0.446,0.675,NaN,NaN
2014-01-14,0.746,1.012,0.474,0.661,NaN,NaN
2014-01-15,0.432,0.735,0.432,0.662,NaN,NaN
2014-01-16,0.717,0.826,0.6,0.806,NaN,NaN
2014-01-17,0.949,1.138,0.65,0.728,NaN,NaN
2014-01-21,0.778,1.182,0.593,0.779,NaN,NaN
2014-01-22,4.005,4.07,1.055,1.073,NaN,NaN
2014-01-23,0.792,0.868,0.547,0.858,NaN,NaN
2014-01-24,1.11,1.29,0.858,0.893,NaN,NaN
2014-01-27,1.032,1.042,0.712,0.808,NaN,NaN
2014-01-28,0.825,1.05,0.763,0.81,NaN,NaN
2014-01-29,1.067,1.369,1.04,1.131,NaN,NaN
2014-01-30,0.642,0.992,0.642,0.986,NaN,NaN
2014-01-31,0.943,1.005,0.544,0.691,NaN,NaN
2014-02-03,0.959,1.081,0.605,0.675,NaN,NaN
2014-02-04,1.222,1.475,1.06,1.079,NaN,NaN
2014-02-05,0.805,1.257,0.805,0.963,NaN,NaN
2014-02-06,0.539,0.926,0.259,0.926,NaN,NaN
2014-02-07,1.077,1.39,0.546,0.727,NaN,NaN
2014-02-10,0.668,1.137,0.652,1.022,NaN,NaN
2014-02-11,0.336,1.344,0.336,0.951,NaN,NaN
2014-02-12,1.093,1.199,0.769,0.969,NaN,NaN
2014-02-13,1.131,1.183,0.858,0.913,NaN,NaN
2014-02-14,0.776,0.999,0.609,0.975,NaN,NaN
2014-02-18,0.704,0.968,0.704,0.769,NaN,NaN
2014-02-19,3.415,3.415,0.867,0.89,NaN,NaN
2014-02-20,1.072,1.18,0.576,0.857,NaN,NaN
2014-02-21,0.627,0.784,0.533,0.772,NaN,NaN
2014-02-24,0.712,1.135,0.672,0.839,NaN,NaN
2014-02-25,1.024,1.367,0.72,0.771,NaN,NaN
2014-02-26,1.562,1.633,0.807,0.886,NaN,NaN
2014-02-27,1.585,1.609,0.933,1.027,NaN,NaN
2014-02-28,1.39,1.48,0.711,0.841,NaN,NaN
2014-03-03,0.528,0.857,0.528,0.784,NaN,NaN
2014-03-04,0.735,1.129,0.705,0.907,NaN,NaN
2014-03-05,1.11,1.138,0.772,1.01,NaN,NaN
2014-03-06,0.928,1.167,0.775,1.019,NaN,NaN
2014-03-07,0.735,1.187,0.735,0.847,NaN,NaN
2014-03-10,1.282,1.433,0.662,0.694,NaN,NaN
2014-03-11,1.01,1.031,0.555,0.79,NaN,NaN
2014-03-12,1.203,1.203,0.69,0.98,NaN,NaN
2014-03-13,0.838,0.911,0.561,0.871,NaN,NaN
2014-03-14,0.772,1.245,0.462,0.582,NaN,NaN
2014-03-17,0.685,0.814,0.632,0.807,NaN,NaN
2014-03-18,3.332,3.332,0.571,0.658,NaN,NaN
2014-03-19,1.466,1.466,0.638,0.778,NaN,NaN
2014-03-20,0.759,1.217,0.759,0.881,NaN,NaN
2014-03-21,0.67,1.035,0.67,0.998,NaN,NaN
2014-03-24,0.971,1.263,0.945,1.261,NaN,NaN
2014-03-25,0.531,0.815,0.531,0.814,NaN,NaN
2014-03-26,1.387,1.69,1.026,1.074,NaN,NaN
2014-03-27,1.309,1.316,0.932,1.011,NaN,NaN
2014-03-28,0.653,1.049,0.653,0.933,NaN,NaN
2014-03-31,1.431,1.741,0.873,0.898,NaN,NaN
2014-04-01,1.005,1.672,0.873,1.429,NaN,NaN
2014-04-02,1.573,1.573,0.542,0.609,NaN,NaN
2014-04-03,1.172,1.172,0.855,0.94,NaN,NaN
2014-04-04,0.814,1.057,0.625,0.777,NaN,NaN
2014-04-07,0.638,1.095,0.591,0.849,NaN,NaN
2014-04-08,0.602,0.997,0.602,0.916,NaN,NaN
2014-04-09,0.959,1.304,0.765,0.863,NaN,NaN
2014-04-10,0.372,0.86,0.322,0.853,NaN,NaN
2014-04-11,1.285,1.325,0.94,0.942,NaN,NaN
2014-04-14,0.705,1.661,0.323,0.599,NaN,NaN
2014-04-15,0.755,0.868,0.507,0.761,NaN,NaN
2014-04-16,1.652,1.652,0.865,0.888,NaN,NaN
2014-04-17,0.942,1.185,0.606,0.875,NaN,NaN
2014-04-21,0.811,0.973,0.572,0.899,NaN,NaN
2014-04-22,0.561,1.015,0.561,0.693,NaN,NaN
2014-04-23,0.911,1.235,0.714,1.049,NaN,NaN
2014-04-24,1.364,1.364,0.653,1.013,NaN,NaN
2014-04-25,1.813,1.813,1.079,1.222,NaN,NaN
2014-04-28,0.668,0.962,0.668,0.8,NaN,NaN
2014-04-29,0.966,1.017,0.599,0.97,NaN,NaN
2014-04-30,1.967,1.967,0.61,0.711,NaN,NaN
2014-05-01,2.08,2.08,0.563,0.782,NaN,NaN
2014-05-02,1.05,1.318,0.933,0.933,NaN,NaN
2014-05-05,1.273,1.292,0.771,0.908,NaN,NaN
2014-05-06,0.599,1.058,0.584,0.687,NaN,NaN
2014-05-07,1.14,1.411,0.67,0.743,NaN,NaN
2014-05-08,1.614,2.092,0.694,0.886,NaN,NaN
2014-05-09,0.675,0.895,0.554,0.766,NaN,NaN
2014-05-12,1.131,1.196,0.385,0.434,NaN,NaN
2014-05-13,1.036,1.141,0.789,0.858,NaN,NaN
2014-05-14,0.817,1.29,0.676,1.211,NaN,NaN
2014-05-15,1.158,1.166,0.846,0.998,NaN,NaN
2014-05-16,0.486,1.088,0.403,0.828,NaN,NaN
2014-05-19,0.68,1.312,0.589,1.027,NaN,NaN
2014-05-20,0.548,1.048,0.528,0.956,NaN,NaN
2014-05-21,2.576,2.576,0.615,0.705,NaN,NaN
2014-05-22,0.813,0.902,0.562,0.843,NaN,NaN
2014-05-23,1.168,1.386,0.398,0.656,NaN,NaN
2014-05-27,0.631,0.872,0.609,0.872,NaN,NaN
2014-05-28,1.501,1.501,0.727,0.897,NaN,NaN
2014-05-29,0.825,0.873,0.602,0.736,NaN,NaN
2014-05-30,0.461,0.987,0.461,0.962,NaN,NaN
2014-06-02,0.751,1.553,0.739,1.124,NaN,NaN
2014-06-03,0.823,1.338,0.782,1.252,NaN,NaN
2014-06-04,1.748,1.748,0.647,0.727,NaN,NaN
2014-06-05,1.189,1.286,0.686,0.719,NaN,NaN
2014-06-06,1.136,1.162,0.929,0.957,NaN,NaN
2014-06-09,0.334,0.959,0.334,0.91,NaN,NaN
2014-06-10,0.801,0.844,0.626,0.755,NaN,NaN
2014-06-11,0.786,1.271,0.648,0.776,NaN,NaN
2014-06-12,0.412,0.963,0.41,0.781,NaN,NaN
2014-06-13,0.483,0.796,0.472,0.678,NaN,NaN
2014-06-16,0.717,0.902,0.654,0.763,NaN,NaN
2014-06-17,1.995,1.999,0.819,0.907,NaN,NaN
2014-06-18,3.246,3.246,0.866,0.868,NaN,NaN
2014-06-19,0.796,0.957,0.568,0.878,NaN,NaN
2014-06-20,0.212,0.897,0.212,0.817,NaN,NaN
2014-06-23,0.837,1.162,0.586,0.802,NaN,NaN
2014-06-24,1.16,1.4,0.595,0.86,NaN,NaN
2014-06-25,1.326,1.326,0.804,1.06,NaN,NaN
2014-06-26,1.746,1.746,0.885,1.012,NaN,NaN
2014-06-27,2.429,2.429,1.076,1.2,NaN,NaN
2014-06-30,1.18,1.259,0.709,1.181,NaN,NaN
2014-07-01,1.119,1.169,0.91,1.001,NaN,NaN
2014-07-02,0.645,1.082,0.609,0.928,NaN,NaN
2014-07-03,0.841,1.315,0.841,1.174,NaN,NaN
2014-07-07,0.756,1.462,0.639,1.252,NaN,NaN
2014-07-08,0.744,1.127,0.665,0.736,NaN,NaN
2014-07-09,0.79,1.451,0.771,1.037,NaN,NaN
2014-07-10,0.762,1.066,0.572,1.021,NaN,NaN
2014-07-11,0.592,1.195,0.568,1.195,NaN,NaN
2014-07-14,0.86,1.371,0.853,0.942,NaN,NaN
2014-07-15,0.938,0.938,0.709,0.754,NaN,NaN
2014-07-16,2.752,2.831,0.986,0.986,NaN,NaN
2014-07-17,0.744,1.395,0.627,0.759,NaN,NaN
2014-07-18,1.042,1.713,0.987,1.061,NaN,NaN
2014-07-21,1.233,1.928,0.862,0.991,NaN,NaN
2014-07-22,0.775,1.12,0.696,1.039,NaN,NaN
2014-07-23,1.5,1.712,0.772,0.905,NaN,NaN
2014-07-24,1.145,2.368,0.871,1.452,NaN,NaN
2014-07-25,0.838,1.489,0.828,1.321,NaN,NaN
2014-07-28,2.126,2.287,1.028,1.075,NaN,NaN
2014-07-29,1.1,1.179,0.795,0.991,NaN,NaN
2014-07-30,0.713,1.212,0.647,0.747,NaN,NaN
2014-07-31,0.962,0.986,0.4,0.742,NaN,NaN
2014-08-01,0.884,1.141,0.591,1.084,NaN,NaN
2014-08-04,0.976,2.268,0.802,1.453,NaN,NaN
2014-08-05,0.69,1.852,0.633,1.095,NaN,NaN
2014-08-06,0.671,1.512,0.671,1.162,NaN,NaN
2014-08-07,1.069,1.243,0.814,1.101,NaN,NaN
2014-08-08,0.998,1.756,0.823,1.259,NaN,NaN
2014-08-11,0.38,0.719,0.38,0.614,NaN,NaN
2014-08-12,0.316,1.308,0.316,1.257,NaN,NaN
2014-08-13,2.153,2.294,0.75,0.892,NaN,NaN
2014-08-14,1.082,1.408,0.896,1.025,NaN,NaN
2014-08-15,1.606,1.606,0.751,1.142,NaN,NaN
2014-08-18,0.997,1.106,0.75,0.974,NaN,NaN
2014-08-19,1.22,1.269,0.688,0.855,NaN,NaN
2014-08-20,0.949,1.159,0.727,0.738,NaN,NaN
2014-08-21,0.585,0.859,0.513,0.699,NaN,NaN
2014-08-22,0.699,0.958,0.685,0.813,NaN,NaN
2014-08-25,0.833,0.887,0.674,0.818,NaN,NaN
2014-08-26,1.004,1.004,0.566,0.772,NaN,NaN
2014-08-27,1.194,1.361,0.839,0.852,NaN,NaN
2014-08-28,1.506,1.838,1.052,1.101,NaN,NaN
2014-08-29,1.617,2.125,1.396,1.432,NaN,NaN
2014-09-02,0.927,1.059,0.555,0.687,NaN,NaN
2014-09-03,0.819,1.257,0.746,1.025,NaN,NaN
2014-09-04,1.028,1.028,0.354,0.87,NaN,NaN
2014-09-05,1.133,1.21,0.536,1.172,NaN,NaN
2014-09-08,0.765,1.143,0.678,0.962,NaN,NaN
2014-09-09,0.948,1.137,0.629,1.079,NaN,NaN
2014-09-10,1.202,1.666,0.755,1.001,NaN,NaN
2014-09-11,0.732,0.963,0.467,0.962,NaN,NaN
2014-09-12,0.73,0.923,0.423,0.841,NaN,NaN
2014-09-15,0.792,0.92,0.602,0.824,NaN,NaN
2014-09-16,0.602,0.875,0.382,0.865,NaN,NaN
2014-09-17,1.725,1.725,0.823,0.86,NaN,NaN
2014-09-18,1.335,1.379,0.776,0.894,NaN,NaN
2014-09-19,1.104,1.267,0.507,0.775,NaN,NaN
2014-09-22,1.422,1.698,1.042,1.091,NaN,NaN
2014-09-23,0.889,1.225,0.821,1.017,NaN,NaN
2014-09-24,0.884,0.904,0.397,0.763,NaN,NaN
2014-09-25,1.493,2.102,0.682,0.953,NaN,NaN
2014-09-26,1.286,1.371,0.307,0.911,NaN,NaN
2014-09-29,0.499,1.583,0.44,1.133,NaN,NaN
2014-09-30,1.394,1.725,1.168,1.306,NaN,NaN
2014-10-01,1.666,1.666,0.996,1.231,NaN,NaN
2014-10-02,0.616,0.943,0.557,0.941,NaN,NaN
2014-10-03,1.28,1.28,0.779,0.936,NaN,NaN
2014-10-06,0.55,1.504,0.55,1.149,NaN,NaN
2014-10-07,1.027,1.04,0.654,1.019,NaN,NaN
2014-10-08,1.521,1.567,0.997,1.086,NaN,NaN
2014-10-09,1.116,1.197,0.582,0.834,NaN,NaN
2014-10-10,0.906,1.636,0.906,1.018,NaN,NaN
2014-10-13,1.576,1.923,1.21,1.365,NaN,NaN
2014-10-14,0.768,1.021,0.553,0.867,NaN,NaN
2014-10-15,0.962,1.272,0.803,1.237,NaN,NaN
2014-10-16,0.886,0.958,0.595,0.92,NaN,NaN
2014-10-17,1.207,1.795,1.114,1.616,NaN,NaN
2014-10-20,0.948,1.131,0.769,1.078,NaN,NaN
2014-10-21,0.948,1.537,0.769,1.329,NaN,NaN
2014-10-22,0.948,1.963,0.769,1.283,NaN,NaN
2014-10-23,1.061,1.083,0.675,0.75,NaN,NaN
2014-10-24,1.538,2.016,0.796,0.922,NaN,NaN
2014-10-27,1.175,1.344,0.451,1.282,NaN,NaN
2014-10-28,1.175,2.163,0.451,1.096,NaN,NaN
2014-10-29,1.175,2.712,0.451,1.154,NaN,NaN
2014-10-30,1.139,1.383,1.016,1.052,NaN,NaN
2014-10-31,0.929,1.113,0.718,0.923,NaN,NaN
2014-11-03,1.494,1.534,0.99,1.02,NaN,NaN
2014-11-04,1.494,1.534,0.876,0.997,NaN,NaN
2014-11-05,1.494,1.534,0.79,0.982,NaN,NaN
2014-11-06,1.501,1.501,0.753,1.027,NaN,NaN
2014-11-07,1.436,1.495,0.753,1.207,NaN,NaN
2014-11-10,1.441,1.603,0.827,1.162,NaN,NaN
2014-11-11,0.893,1.238,0.682,0.94,NaN,NaN
2014-11-12,1.081,1.092,0.665,0.877,NaN,NaN
2014-11-13,1.081,1.891,0.665,1.229,NaN,NaN
2014-11-14,2.186,2.36,1.18,1.302,NaN,NaN
2014-11-17,1,1.295,0.919,1.148,NaN,NaN
2014-11-18,1.971,1.971,1.091,1.395,NaN,NaN
2014-11-19,1.971,1.971,0.968,1.016,NaN,NaN
2014-11-20,1.664,1.762,1.086,1.373,NaN,NaN
2014-11-21,1.664,1.762,0.843,1.04,NaN,NaN
2014-11-24,0.627,1.16,0.627,1.155,NaN,NaN
2014-11-25,1.245,1.785,1.114,1.224,NaN,NaN
2014-11-26,1.278,1.47,0.888,1.145,NaN,NaN
2014-11-28,1.816,2.364,1.459,1.617,NaN,NaN
2014-12-01,1.204,2.04,1.127,1.206,NaN,NaN
2014-12-02,1.681,4.006,1.549,1.556,NaN,NaN
2014-12-03,1.681,4.006,0.639,0.769,NaN,NaN
2014-12-04,1.184,2.269,1.094,1.248,NaN,NaN
2014-12-05,1.184,2.269,0.876,1.419,NaN,NaN
2014-12-08,1.266,1.266,0.864,1.265,NaN,NaN
2014-12-09,1.266,1.266,0.864,1.112,NaN,NaN
2014-12-10,2.029,2.079,0.67,0.948,NaN,NaN
2014-12-11,2.029,2.079,0.623,0.915,NaN,NaN
2014-12-12,0.89,1.427,0.659,1.039,NaN,NaN
2014-12-15,0.375,1.196,0.375,1.132,NaN,NaN
2014-12-16,0.848,0.909,0.653,0.845,NaN,NaN
2014-12-17,3.992,3.992,1.424,1.425,NaN,NaN
2014-12-18,0.659,0.969,0.607,0.831,NaN,NaN
2014-12-19,0.659,1.506,0.607,1.204,NaN,NaN
2014-12-22,1.271,1.359,0.962,0.988,NaN,NaN
2014-12-23,1.118,1.312,0.849,1.131,NaN,NaN
2014-12-24,0.604,1.106,0.604,1.009,NaN,NaN
2014-12-26,1.065,1.35,0.678,0.844,NaN,NaN
2014-12-29,1.095,1.27,0.845,0.992,NaN,NaN
2014-12-30,0.761,1.483,0.715,1.313,NaN,NaN
2014-12-31,1.694,2.327,1.086,1.173,NaN,NaN
2015-01-02,2.583,2.583,1.376,1.565,NaN,NaN
2015-01-05,0.912,1.518,0.845,1.285,NaN,NaN
2015-01-06,1.193,2.281,1.193,1.505,NaN,NaN
2015-01-07,1.824,1.974,1.195,1.222,NaN,NaN
2015-01-08,1.824,1.974,0.716,1.074,NaN,NaN
2015-01-09,1.493,1.5,1.183,1.409,NaN,NaN
2015-01-12,1.596,1.646,1.203,1.324,NaN,NaN
2015-01-13,0.84,1.179,0.84,0.975,NaN,NaN
2015-01-14,0.656,1.154,0.635,1.149,NaN,NaN
2015-01-15,1.131,1.23,0.831,1.066,NaN,NaN
2015-01-16,1.131,1.467,0.831,1.169,NaN,NaN
2015-01-20,0.334,0.812,0.334,0.797,NaN,NaN
2015-01-21,2.465,2.465,0.909,1.16,NaN,NaN
2015-01-22,1.167,1.561,1.084,1.111,NaN,NaN
2015-01-23,2.031,2.759,1.747,1.782,NaN,NaN
2015-01-26,0.842,1.171,0.8,1.05,NaN,NaN
2015-01-27,0.842,1.338,0.648,1.184,NaN,NaN
2015-01-28,0.809,1.323,0.809,1.112,NaN,NaN
2015-01-29,0.809,1.643,0.809,1.415,NaN,NaN
2015-01-30,2.833,2.833,1.347,1.548,NaN,NaN
2015-02-02,1.446,1.678,1.09,1.199,NaN,NaN
2015-02-03,1.446,1.678,0.98,1.305,NaN,NaN
2015-02-04,1.446,1.678,0.875,1.17,NaN,NaN
2015-02-05,1.024,1.23,0.722,1.21,NaN,NaN
2015-02-06,1.192,1.662,0.858,1.044,NaN,NaN
2015-02-09,1.345,1.804,0.994,1.278,NaN,NaN
2015-02-10,1.626,2.523,1.269,1.273,NaN,NaN
2015-02-11,0.434,1.59,0.434,1.16,NaN,NaN
2015-02-12,1.27,1.434,1.098,1.133,NaN,NaN
2015-02-13,1.171,1.474,0.92,1.389,NaN,NaN
2015-02-17,2.247,2.871,1.139,1.23,NaN,NaN
2015-02-18,1.655,1.678,1.031,1.086,NaN,NaN
2015-02-19,0.935,1.116,0.746,1.087,NaN,NaN
2015-02-20,1.862,1.871,0.761,1.071,NaN,NaN
2015-02-23,1.82,1.881,1.057,1.12,NaN,NaN
2015-02-24,1.312,1.951,0.93,1.22,NaN,NaN
2015-02-25,1.312,1.951,0.673,1.312,NaN,NaN
2015-02-26,1.263,2.093,1.226,1.592,NaN,NaN
2015-02-27,1.018,1.708,1.018,1.43,NaN,NaN
2015-03-02,0.958,1.508,0.776,1.317,NaN,NaN
2015-03-03,0.711,1.428,0.711,1.283,NaN,NaN
2015-03-04,1.296,1.413,0.996,1.248,NaN,NaN
2015-03-05,2.083,2.143,0.972,1.282,NaN,NaN
2015-03-06,1.922,3.09,1.611,1.702,NaN,NaN
2015-03-09,1.239,1.943,1.115,1.476,NaN,NaN
2015-03-10,2.746,2.775,1.118,1.207,NaN,NaN
2015-03-11,2.746,3.054,1.021,1.345,NaN,NaN
2015-03-12,1.562,1.802,1.365,1.366,NaN,NaN
2015-03-13,1.353,1.764,1.222,1.498,NaN,NaN
2015-03-16,1.5,1.548,1.051,1.186,NaN,NaN
2015-03-17,1.782,1.782,1.015,1.025,NaN,NaN
2015-03-18,4.409,4.409,1.124,1.173,NaN,NaN
2015-03-19,4.409,4.409,0.749,1.027,NaN,NaN
2015-03-20,4.409,4.409,0.749,1.095,NaN,NaN
2015-03-23,0.831,1.257,0.74,1.198,NaN,NaN
2015-03-24,1.871,2.133,0.964,1.081,NaN,NaN
2015-03-25,0.557,1.385,0.557,1.381,NaN,NaN
2015-03-26,2.056,2.333,1.005,1.024,NaN,NaN
2015-03-27,1.75,1.75,1.121,1.221,NaN,NaN
2015-03-30,1.614,1.698,1.126,1.432,NaN,NaN
2015-03-31,1.614,1.698,0.771,1.191,NaN,NaN
2015-04-01,1.856,1.967,1.392,1.446,NaN,NaN
2015-04-02,1.185,1.629,0.854,1.419,NaN,NaN
2015-04-06,1.248,1.631,1.026,1.064,NaN,NaN
2015-04-07,1.391,2.601,1.175,1.176,NaN,NaN
2015-04-08,0.777,1.507,0.759,1.112,NaN,NaN
2015-04-09,1.424,2.018,1.229,1.401,NaN,NaN
2015-04-10,1.424,2.018,0.691,0.809,NaN,NaN
2015-04-13,0.542,1.183,0.542,1.056,NaN,NaN
2015-04-14,0.923,1.515,0.915,1.399,NaN,NaN
2015-04-15,2.392,2.392,0.9,0.942,NaN,NaN
2015-04-16,1.089,1.251,0.974,1.133,NaN,NaN
2015-04-17,1.034,1.52,0.819,1.389,NaN,NaN
2015-04-20,0.751,1.093,0.69,0.91,NaN,NaN
2015-04-21,0.971,1.403,0.971,1.054,NaN,NaN
2015-04-22,0.596,1.484,0.591,1.411,NaN,NaN
2015-04-23,0.933,1.539,0.828,1.486,NaN,NaN
2015-04-24,1.147,1.443,0.963,0.971,NaN,NaN
2015-04-27,0.24,1.007,0.24,1,NaN,NaN
2015-04-28,0.76,1.183,0.698,1.11,NaN,NaN
2015-04-29,0.76,1.199,0.374,1.112,NaN,NaN
2015-04-30,1.01,1.641,1.01,1.464,NaN,NaN
2015-05-01,1.409,2.123,1.241,1.362,NaN,NaN
2015-05-04,1.42,2.114,1.342,1.48,NaN,NaN
2015-05-05,0.942,1.582,0.901,1.454,NaN,NaN
2015-05-06,0.984,1.618,0.875,0.895,NaN,NaN
2015-05-07,0.318,0.899,0.318,0.871,NaN,NaN
2015-05-08,0.329,1.288,0.329,0.835,NaN,NaN
2015-05-11,0.912,1.256,0.223,0.355,NaN,NaN
2015-05-12,1.809,1.895,1.199,1.363,NaN,NaN
2015-05-13,0.941,1.09,0.64,1.059,NaN,NaN
2015-05-14,1.199,1.407,0.674,0.738,NaN,NaN
2015-05-15,1.199,2.459,0.674,1.224,NaN,NaN
2015-05-18,1.005,2.212,0.824,0.854,NaN,NaN
2015-05-19,1.635,1.957,1.368,1.368,NaN,NaN
2015-05-20,1.983,1.99,0.823,0.971,NaN,NaN
2015-05-21,0.873,1.577,0.789,0.963,NaN,NaN
2015-05-22,1.237,1.336,0.385,0.913,NaN,NaN
2015-05-26,1.142,1.236,0.948,1.235,NaN,NaN
2015-05-27,0.691,1.134,0.598,1.065,NaN,NaN
2015-05-28,1.712,1.936,1.354,1.933,NaN,NaN
2015-05-29,1.852,3.216,1.852,2.469,NaN,NaN
2015-06-01,1.352,1.809,0.953,1.092,NaN,NaN
2015-06-02,0.845,2.24,0.65,2.14,NaN,NaN
2015-06-03,1.095,1.939,1.085,1.647,NaN,NaN
2015-06-04,1.218,4.683,1.218,2.726,NaN,NaN
2015-06-05,1.312,1.991,1.28,1.98,NaN,NaN
2015-06-08,2.869,2.939,1.797,1.807,NaN,NaN
2015-06-09,1.145,2.552,1.113,1.969,NaN,NaN
2015-06-10,1.031,1.266,0.348,0.443,NaN,NaN
2015-06-11,2.04,2.342,1.33,1.899,NaN,NaN
2015-06-12,1.859,2.398,1.529,1.79,NaN,NaN
2015-06-15,1.197,1.675,1.197,1.659,NaN,NaN
2015-06-16,1.61,2.439,1.301,1.444,NaN,NaN
2015-06-17,2.812,2.812,1.788,1.801,NaN,NaN
2015-06-18,2.338,2.338,1.208,1.222,NaN,NaN
2015-06-19,1.106,2.496,1.106,2.212,NaN,NaN
2015-06-22,2.122,2.541,1.669,1.753,NaN,NaN
2015-06-23,2.173,3.746,1.595,2.068,NaN,NaN
2015-06-24,1.155,2.121,0.804,1.601,NaN,NaN
2015-06-25,1.465,2.319,1.465,1.668,NaN,NaN
2015-06-26,1.627,2.489,1.595,1.812,NaN,NaN
2015-06-29,1.113,2.599,0.903,2.443,NaN,NaN
2015-06-30,1.494,2.426,1.494,1.941,NaN,NaN
2015-07-01,1.743,2.145,1.677,2.108,NaN,NaN
2015-07-02,2.406,2.406,1.906,2.174,NaN,NaN
2015-07-06,1.125,1.959,1.125,1.894,NaN,NaN
2015-07-07,1.297,2.228,1.249,1.622,NaN,NaN
2015-07-08,2.829,3.422,2.274,3.201,NaN,NaN
2015-07-09,1.741,2.563,1.587,2.133,NaN,NaN
2015-07-10,1.547,1.875,1.469,1.823,NaN,NaN
2015-07-13,1.735,2.515,1.735,2.006,NaN,NaN
2015-07-14,1.242,1.566,1.053,1.436,NaN,NaN
2015-07-15,1.284,2.047,1.105,1.531,NaN,NaN
2015-07-16,1.383,1.383,0.88,1.189,NaN,NaN
2015-07-17,1.705,2.133,1.653,1.796,NaN,NaN
2015-07-20,2.576,2.576,1.441,1.593,NaN,NaN
