time,open,high,low,close,Volume,Volume MA
2011-06-01,0.771,1.079,0.762,1.052,NaN,NaN
2011-06-02,0.716,1.17,0.716,1.123,NaN,NaN
2011-06-03,0.985,1.15,0.902,1.043,NaN,NaN
2011-06-06,0.811,1.234,0.687,1.091,NaN,NaN
2011-06-07,0.814,1.092,0.814,1.038,NaN,NaN
2011-06-08,0.87,1.346,0.87,1.346,NaN,NaN
2011-06-09,0.984,1.381,0.862,1.186,NaN,NaN
2011-06-10,1.053,1.438,1.053,1.345,NaN,NaN
2011-06-13,0.853,1.691,0.843,1.18,NaN,NaN
2011-06-14,0.584,1.008,0.584,0.995,NaN,NaN
2011-06-15,0.932,1.557,0.932,1.375,NaN,NaN
2011-06-16,0.854,1.414,0.854,1.305,NaN,NaN
2011-06-17,1.111,1.665,1.111,1.298,NaN,NaN
2011-06-20,0.549,0.929,0.54,0.825,NaN,NaN
2011-06-21,0.773,1.042,0.752,0.935,NaN,NaN
2011-06-22,0.776,1.176,0.776,0.819,NaN,NaN
2011-06-23,1.233,1.233,0.896,0.965,NaN,NaN
2011-06-24,0.935,1.007,0.807,0.94,NaN,NaN
2011-06-27,0.91,1.011,0.703,0.946,NaN,NaN
2011-06-28,0.599,0.937,0.599,0.896,NaN,NaN
2011-06-29,0.818,1.103,0.817,1.101,NaN,NaN
2011-06-30,0.832,1.096,0.818,0.965,NaN,NaN
2011-07-01,1.004,1.004,0.642,0.779,NaN,NaN
2011-07-05,0.733,1.203,0.684,0.971,NaN,NaN
2011-07-06,0.977,1.52,0.917,0.955,NaN,NaN
2011-07-07,0.584,0.773,0.502,0.77,NaN,NaN
2011-07-08,0.76,1.001,0.635,0.97,NaN,NaN
2011-07-11,0.926,1.249,0.926,1.067,NaN,NaN
2011-07-12,1.04,1.128,0.91,1.042,NaN,NaN
2011-07-13,1.06,1.06,0.737,0.912,NaN,NaN
2011-07-14,0.96,1.13,0.824,1.109,NaN,NaN
2011-07-15,0.689,1.05,0.65,0.989,NaN,NaN
2011-07-18,0.583,0.949,0.562,0.946,NaN,NaN
2011-07-19,0.591,0.784,0.591,0.69,NaN,NaN
2011-07-20,0.469,0.912,0.469,0.869,NaN,NaN
2011-07-21,0.823,0.927,0.637,0.864,NaN,NaN
2011-07-22,0.713,0.869,0.713,0.862,NaN,NaN
2011-07-25,0.985,1.574,0.941,1.019,NaN,NaN
2011-07-26,0.579,0.825,0.558,0.823,NaN,NaN
2011-07-27,0.99,1.225,0.954,1.13,NaN,NaN
2011-07-28,1.007,1.038,0.808,0.866,NaN,NaN
2011-07-29,1.106,1.625,1.106,1.19,NaN,NaN
2011-08-01,1.04,1.147,0.947,1.125,NaN,NaN
2011-08-02,0.799,1.752,0.799,1.258,NaN,NaN
2011-08-03,1.092,1.695,1.092,1.409,NaN,NaN
2011-08-04,0.928,1.473,0.928,1.417,NaN,NaN
2011-08-05,1.697,2.214,1.213,1.218,NaN,NaN
2011-08-08,1.156,1.832,1.151,1.363,NaN,NaN
2011-08-09,1.823,2.14,1.16,1.393,NaN,NaN
2011-08-10,0.896,1.153,0.896,1.144,NaN,NaN
2011-08-11,0.867,1.323,0.824,0.939,NaN,NaN
2011-08-12,1.043,1.103,0.874,0.978,NaN,NaN
2011-08-15,0.789,0.982,0.673,0.951,NaN,NaN
2011-08-16,1.225,1.26,0.931,1.15,NaN,NaN
2011-08-17,1.324,1.64,1.186,1.255,NaN,NaN
2011-08-18,1.435,1.806,1.371,1.595,NaN,NaN
2011-08-19,1.327,1.59,1.266,1.427,NaN,NaN
2011-08-22,0.625,0.989,0.625,0.986,NaN,NaN
2011-08-23,2.136,2.206,0.983,1.026,NaN,NaN
2011-08-24,1.047,1.337,1.014,1.168,NaN,NaN
2011-08-25,1.201,1.828,1.183,1.264,NaN,NaN
2011-08-26,1.052,1.275,0.942,1.074,NaN,NaN
2011-08-29,0.716,0.871,0.615,0.766,NaN,NaN
2011-08-30,1.01,1.055,0.878,1.055,NaN,NaN
2011-08-31,1.285,2.242,1.239,1.28,NaN,NaN
2011-09-01,1.178,1.205,0.887,1.029,NaN,NaN
2011-09-02,1.189,1.507,0.918,1.401,NaN,NaN
2011-09-06,0.879,1.288,0.879,1.165,NaN,NaN
2011-09-07,0.881,0.926,0.726,0.792,NaN,NaN
2011-09-08,0.722,1.142,0.71,1.092,NaN,NaN
2011-09-09,1.2,1.451,1.183,1.343,NaN,NaN
2011-09-12,1.869,2.62,1.2,1.201,NaN,NaN
2011-09-13,1.092,1.704,1.006,1.18,NaN,NaN
2011-09-14,0.726,1.02,0.471,0.964,NaN,NaN
2011-09-15,1.287,1.476,0.818,0.918,NaN,NaN
2011-09-16,1.637,1.637,0.918,0.985,NaN,NaN
2011-09-19,1.125,1.39,0.918,0.978,NaN,NaN
2011-09-20,1.065,1.674,0.885,1.082,NaN,NaN
2011-09-21,0.779,1.059,0.779,1.059,NaN,NaN
2011-09-22,1.286,1.286,1.006,1.207,NaN,NaN
2011-09-23,1.016,1.198,0.865,1.089,NaN,NaN
2011-09-26,0.91,0.991,0.815,0.825,NaN,NaN
2011-09-27,0.675,1.037,0.675,1.037,NaN,NaN
2011-09-28,0.812,1.353,0.812,1.319,NaN,NaN
2011-09-29,1.274,1.274,1.01,1.055,NaN,NaN
2011-09-30,1.238,1.704,1.072,1.302,NaN,NaN
2011-10-03,0.87,1.245,0.87,1.174,NaN,NaN
2011-10-04,1.286,1.41,1.058,1.112,NaN,NaN
2011-10-05,0.926,1.2,0.926,0.947,NaN,NaN
2011-10-06,1.216,1.392,0.935,1.222,NaN,NaN
2011-10-07,0.903,0.997,0.824,0.997,NaN,NaN
2011-10-10,1.051,1.643,1.02,1.084,NaN,NaN
2011-10-11,0.823,1.41,0.798,1.053,NaN,NaN
2011-10-12,0.954,1.126,0.809,1.126,NaN,NaN
2011-10-13,1.041,1.427,0.948,0.974,NaN,NaN
2011-10-14,1.054,1.155,0.906,0.908,NaN,NaN
2011-10-17,1.23,1.469,0.996,1.108,NaN,NaN
2011-10-18,1.022,1.207,0.787,0.979,NaN,NaN
2011-10-19,0.763,0.93,0.754,0.922,NaN,NaN
2011-10-20,1.814,1.903,1.239,1.385,NaN,NaN
2011-10-21,0.828,0.92,0.673,0.714,NaN,NaN
2011-10-24,0.675,0.758,0.535,0.758,NaN,NaN
2011-10-25,0.929,0.97,0.75,0.929,NaN,NaN
2011-10-26,0.789,1.056,0.782,0.901,NaN,NaN
2011-10-27,0.816,0.908,0.744,0.797,NaN,NaN
2011-10-28,1.189,1.189,0.828,0.855,NaN,NaN
2011-10-31,0.903,1.241,0.867,1.089,NaN,NaN
2011-11-01,1.445,1.445,1.213,1.261,NaN,NaN
2011-11-02,0.758,1.06,0.708,1.006,NaN,NaN
2011-11-03,0.785,1.152,0.682,0.991,NaN,NaN
2011-11-04,0.76,1.206,0.67,1.176,NaN,NaN
2011-11-07,0.749,0.944,0.654,0.86,NaN,NaN
2011-11-08,0.611,1.772,0.587,1.195,NaN,NaN
2011-11-09,1.33,1.33,1.135,1.326,NaN,NaN
2011-11-10,1.459,1.531,1,1.046,NaN,NaN
2011-11-11,1.02,1.086,0.889,0.899,NaN,NaN
2011-11-14,0.93,1.203,0.92,1.07,NaN,NaN
2011-11-15,0.92,1.38,0.901,1.083,NaN,NaN
2011-11-16,1.069,1.73,1.069,1.082,NaN,NaN
2011-11-17,1.004,1.207,0.844,1.206,NaN,NaN
2011-11-18,0.895,1.145,0.895,1.089,NaN,NaN
2011-11-21,0.866,1.031,0.864,0.992,NaN,NaN
2011-11-22,0.97,0.97,0.859,0.97,NaN,NaN
2011-11-23,0.995,1.458,0.944,1.155,NaN,NaN
2011-11-25,0.931,1.28,0.931,1.28,NaN,NaN
2011-11-28,0.701,0.845,0.64,0.792,NaN,NaN
2011-11-29,0.841,0.904,0.77,0.836,NaN,NaN
2011-11-30,1.016,1.065,0.719,0.782,NaN,NaN
2011-12-01,0.899,0.899,0.661,0.813,NaN,NaN
2011-12-02,1.077,1.249,0.786,0.958,NaN,NaN
2011-12-05,0.899,0.98,0.826,0.9,NaN,NaN
2011-12-06,1.001,1.152,0.798,0.875,NaN,NaN
2011-12-07,0.877,0.987,0.853,0.889,NaN,NaN
2011-12-08,0.959,0.968,0.828,0.945,NaN,NaN
2011-12-09,0.666,1.54,0.616,1.095,NaN,NaN
2011-12-12,1.017,1.024,0.72,0.742,NaN,NaN
2011-12-13,0.914,1.079,0.866,1.05,NaN,NaN
2011-12-14,0.934,1.089,0.924,1.043,NaN,NaN
2011-12-15,1.217,1.225,1.007,1.078,NaN,NaN
2011-12-16,1.029,1.23,0.873,1.171,NaN,NaN
2011-12-19,0.583,0.886,0.583,0.842,NaN,NaN
2011-12-20,0.716,0.749,0.616,0.717,NaN,NaN
2011-12-21,1.199,1.199,0.9,0.927,NaN,NaN
2011-12-22,0.776,0.864,0.688,0.812,NaN,NaN
2011-12-23,1.087,1.292,0.747,0.758,NaN,NaN
2011-12-27,1.029,1.172,0.838,1.028,NaN,NaN
2011-12-28,0.631,1.046,0.631,0.944,NaN,NaN
2011-12-29,0.735,0.988,0.627,0.956,NaN,NaN
2011-12-30,0.794,0.794,0.656,0.792,NaN,NaN
2012-01-03,0.539,0.75,0.539,0.716,NaN,NaN
2012-01-04,0.979,0.979,0.747,0.856,NaN,NaN
2012-01-05,0.876,0.917,0.773,0.796,NaN,NaN
2012-01-06,0.884,0.884,0.687,0.794,NaN,NaN
2012-01-09,0.793,0.825,0.718,0.818,NaN,NaN
2012-01-10,0.555,0.775,0.532,0.775,NaN,NaN
2012-01-11,0.895,0.895,0.68,0.705,NaN,NaN
2012-01-12,0.748,0.826,0.713,0.777,NaN,NaN
2012-01-13,0.894,0.896,0.765,0.825,NaN,NaN
2012-01-17,0.639,0.739,0.611,0.713,NaN,NaN
2012-01-18,0.639,0.957,0.639,0.692,NaN,NaN
2012-01-19,0.527,0.65,0.477,0.609,NaN,NaN
2012-01-20,0.576,0.701,0.576,0.684,NaN,NaN
2012-01-23,0.61,1.005,0.61,1.001,NaN,NaN
2012-01-24,1.178,1.427,0.998,1.116,NaN,NaN
2012-01-25,0.871,0.871,0.681,0.808,NaN,NaN
2012-01-26,0.755,0.885,0.683,0.884,NaN,NaN
2012-01-27,0.771,1.057,0.769,0.81,NaN,NaN
2012-01-30,0.799,0.936,0.752,0.848,NaN,NaN
2012-01-31,0.688,0.959,0.684,0.849,NaN,NaN
2012-02-01,0.697,0.973,0.695,0.847,NaN,NaN
2012-02-02,0.687,0.876,0.679,0.808,NaN,NaN
2012-02-03,0.811,0.811,0.644,0.767,NaN,NaN
2012-02-06,0.916,0.973,0.765,0.802,NaN,NaN
2012-02-07,1.048,1.048,0.772,0.772,NaN,NaN
2012-02-08,0.748,0.932,0.716,0.812,NaN,NaN
2012-02-09,0.76,0.847,0.744,0.807,NaN,NaN
2012-02-10,0.838,1.22,0.798,1.157,NaN,NaN
2012-02-13,0.772,0.807,0.71,0.752,NaN,NaN
2012-02-14,0.711,0.978,0.632,0.91,NaN,NaN
2012-02-15,0.724,1.054,0.673,1.003,NaN,NaN
2012-02-16,0.699,0.865,0.699,0.718,NaN,NaN
2012-02-17,0.632,0.741,0.425,0.696,NaN,NaN
2012-02-21,0.639,0.809,0.629,0.795,NaN,NaN
2012-02-22,0.849,0.889,0.785,0.799,NaN,NaN
2012-02-23,0.936,1.073,0.889,0.908,NaN,NaN
2012-02-24,1.072,1.072,0.88,0.956,NaN,NaN
2012-02-27,0.851,0.908,0.814,0.9,NaN,NaN
2012-02-28,0.884,0.899,0.707,0.742,NaN,NaN
2012-02-29,0.755,0.887,0.733,0.885,NaN,NaN
2012-03-01,1.546,1.546,0.793,0.892,NaN,NaN
2012-03-02,0.762,0.884,0.7,0.884,NaN,NaN
2012-03-05,0.896,1.008,0.852,0.865,NaN,NaN
2012-03-06,1.073,1.073,0.925,0.983,NaN,NaN
2012-03-07,0.862,0.969,0.802,0.856,NaN,NaN
2012-03-08,0.884,0.972,0.842,0.968,NaN,NaN
2012-03-09,0.859,0.872,0.758,0.787,NaN,NaN
2012-03-12,0.961,1.139,0.882,1.139,NaN,NaN
2012-03-13,0.862,1.065,0.729,0.749,NaN,NaN
2012-03-14,1.02,1.02,0.842,0.927,NaN,NaN
2012-03-15,0.518,0.727,0.518,0.685,NaN,NaN
2012-03-16,0.537,0.679,0.49,0.679,NaN,NaN
2012-03-19,0.524,0.881,0.498,0.873,NaN,NaN
2012-03-20,0.788,0.911,0.782,0.783,NaN,NaN
2012-03-21,0.705,0.857,0.672,0.848,NaN,NaN
2012-03-22,0.851,1.186,0.848,0.991,NaN,NaN
2012-03-23,0.708,1.023,0.706,0.942,NaN,NaN
2012-03-26,0.678,0.966,0.655,0.958,NaN,NaN
2012-03-27,0.826,0.865,0.57,0.799,NaN,NaN
2012-03-28,0.645,0.919,0.645,0.896,NaN,NaN
2012-03-29,0.689,1.106,0.689,0.987,NaN,NaN
2012-03-30,0.787,1.049,0.787,0.896,NaN,NaN
2012-04-02,0.66,0.738,0.572,0.738,NaN,NaN
2012-04-03,0.679,0.819,0.636,0.815,NaN,NaN
2012-04-04,0.981,1.077,0.91,0.928,NaN,NaN
2012-04-05,0.954,0.99,0.793,0.82,NaN,NaN
2012-04-09,0.716,0.928,0.716,0.871,NaN,NaN
2012-04-10,0.676,1.028,0.676,0.994,NaN,NaN
2012-04-11,1.085,1.673,1.006,1.13,NaN,NaN
2012-04-12,0.803,1.031,0.77,0.815,NaN,NaN
2012-04-13,0.849,1.102,0.816,0.962,NaN,NaN
2012-04-16,0.723,1.004,0.721,0.927,NaN,NaN
2012-04-17,0.826,0.861,0.775,0.828,NaN,NaN
2012-04-18,0.829,0.944,0.789,0.871,NaN,NaN
2012-04-19,0.738,1.005,0.733,0.928,NaN,NaN
2012-04-20,0.865,0.879,0.738,0.879,NaN,NaN
2012-04-23,0.743,0.825,0.729,0.804,NaN,NaN
2012-04-24,0.698,0.922,0.698,0.84,NaN,NaN
2012-04-25,0.813,0.9,0.651,0.671,NaN,NaN
2012-04-26,0.631,0.849,0.584,0.849,NaN,NaN
2012-04-27,0.789,0.854,0.756,0.782,NaN,NaN
2012-04-30,0.741,0.899,0.738,0.885,NaN,NaN
2012-05-01,0.659,0.866,0.642,0.836,NaN,NaN
2012-05-02,0.868,1.182,0.825,1.019,NaN,NaN
2012-05-03,1.007,1.078,0.916,0.992,NaN,NaN
2012-05-04,1.119,1.175,0.932,1.058,NaN,NaN
2012-05-07,0.944,1.21,0.906,0.937,NaN,NaN
2012-05-08,0.946,1.19,0.888,1.086,NaN,NaN
2012-05-09,0.961,1.236,0.915,0.955,NaN,NaN
2012-05-10,0.8,1.042,0.795,1.042,NaN,NaN
2012-05-11,1.107,1.398,0.978,1.161,NaN,NaN
2012-05-14,1.333,1.667,1.203,1.212,NaN,NaN
2012-05-15,1.094,1.217,1.028,1.208,NaN,NaN
2012-05-16,1.347,1.443,1.115,1.35,NaN,NaN
2012-05-17,1.164,1.365,1.089,1.31,NaN,NaN
2012-05-18,1.754,1.861,1.213,1.29,NaN,NaN
2012-05-21,0.789,0.851,0.727,0.83,NaN,NaN
2012-05-22,0.701,0.98,0.701,0.973,NaN,NaN
2012-05-23,1.367,1.367,0.964,0.975,NaN,NaN
2012-05-24,0.51,0.975,0.51,0.956,NaN,NaN
2012-05-25,0.906,0.906,0.735,0.884,NaN,NaN
2012-05-29,0.807,1.006,0.799,0.904,NaN,NaN
2012-05-30,1.097,1.474,1.015,1.334,NaN,NaN
2012-05-31,0.974,1.054,0.974,1.014,NaN,NaN
2012-06-01,1.436,1.489,1.063,1.38,NaN,NaN
2012-06-04,0.914,1.123,0.872,0.922,NaN,NaN
2012-06-05,0.489,0.874,0.356,0.868,NaN,NaN
2012-06-06,1.137,1.339,1.014,1.13,NaN,NaN
2012-06-07,1.003,1.088,0.939,1.087,NaN,NaN
2012-06-08,0.95,1.128,0.925,1.008,NaN,NaN
2012-06-11,0.804,1.074,0.804,1.071,NaN,NaN
2012-06-12,1.427,1.427,0.988,1.158,NaN,NaN
2012-06-13,1.125,1.61,1.111,1.279,NaN,NaN
2012-06-14,1.193,1.231,0.948,1.002,NaN,NaN
2012-06-15,0.994,1.157,0.92,0.93,NaN,NaN
2012-06-18,0.8,0.881,0.729,0.833,NaN,NaN
2012-06-19,0.789,1.131,0.77,1.107,NaN,NaN
2012-06-20,1.247,1.347,0.801,0.916,NaN,NaN
2012-06-21,0.995,1.218,0.995,1.088,NaN,NaN
2012-06-22,1.02,1.333,0.857,0.988,NaN,NaN
2012-06-25,1.111,1.23,1.033,1.074,NaN,NaN
2012-06-26,0.906,1.128,0.898,0.995,NaN,NaN
2012-06-27,0.877,0.96,0.803,0.883,NaN,NaN
2012-06-28,0.96,1.06,0.887,1.055,NaN,NaN
2012-06-29,0.924,1,0.822,0.862,NaN,NaN
2012-07-02,0.734,0.966,0.675,0.961,NaN,NaN
2012-07-03,0.754,0.912,0.754,0.833,NaN,NaN
2012-07-05,1.008,1.008,0.806,0.873,NaN,NaN
2012-07-06,0.985,1.205,0.967,1.073,NaN,NaN
2012-07-09,0.866,1.063,0.833,0.979,NaN,NaN
2012-07-10,0.72,1.123,0.65,1.119,NaN,NaN
2012-07-11,0.788,1.072,0.766,1.044,NaN,NaN
2012-07-12,1.008,1.118,0.957,0.957,NaN,NaN
2012-07-13,0.832,1.016,0.797,0.916,NaN,NaN
2012-07-16,0.943,1.311,0.899,0.903,NaN,NaN
2012-07-17,0.657,0.984,0.646,0.895,NaN,NaN
2012-07-18,0.692,0.868,0.664,0.842,NaN,NaN
2012-07-19,0.713,0.931,0.632,0.857,NaN,NaN
2012-07-20,0.839,1.036,0.803,0.988,NaN,NaN
2012-07-23,1.437,1.437,0.855,0.865,NaN,NaN
2012-07-24,0.804,1.034,0.757,0.901,NaN,NaN
2012-07-25,0.756,1.263,0.756,0.958,NaN,NaN
2012-07-26,0.689,0.932,0.679,0.931,NaN,NaN
2012-07-27,0.858,0.929,0.812,0.879,NaN,NaN
2012-07-30,0.788,0.909,0.756,0.846,NaN,NaN
2012-07-31,0.723,0.812,0.665,0.811,NaN,NaN
2012-08-01,1.273,1.284,0.908,0.908,NaN,NaN
2012-08-02,0.816,0.955,0.781,0.899,NaN,NaN
2012-08-03,1.059,1.288,0.769,0.788,NaN,NaN
2012-08-06,0.806,0.806,0.681,0.751,NaN,NaN
2012-08-07,0.644,0.858,0.624,0.783,NaN,NaN
2012-08-08,0.944,1.046,0.699,0.776,NaN,NaN
2012-08-09,0.831,0.91,0.728,0.821,NaN,NaN
2012-08-10,0.847,1.049,0.816,0.952,NaN,NaN
2012-08-13,0.844,0.996,0.797,0.889,NaN,NaN
2012-08-14,0.985,1.032,0.748,0.75,NaN,NaN
2012-08-15,1.008,1.008,0.754,0.821,NaN,NaN
2012-08-16,0.738,0.83,0.649,0.778,NaN,NaN
2012-08-17,0.585,0.805,0.585,0.737,NaN,NaN
2012-08-20,0.891,0.993,0.788,0.83,NaN,NaN
2012-08-21,0.655,0.938,0.648,0.932,NaN,NaN
2012-08-22,0.843,1.046,0.622,0.921,NaN,NaN
2012-08-23,0.664,0.845,0.641,0.838,NaN,NaN
2012-08-24,0.838,0.905,0.777,0.827,NaN,NaN
2012-08-27,0.778,0.872,0.722,0.816,NaN,NaN
2012-08-28,0.875,0.893,0.78,0.789,NaN,NaN
2012-08-29,1.033,1.307,0.972,1.053,NaN,NaN
2012-08-30,1.049,1.198,0.977,1.019,NaN,NaN
2012-08-31,0.866,0.867,0.768,0.807,NaN,NaN
2012-09-04,0.822,0.901,0.768,0.831,NaN,NaN
2012-09-05,1.696,1.696,0.861,0.909,NaN,NaN
2012-09-06,0.898,0.927,0.759,0.825,NaN,NaN
2012-09-07,0.639,0.698,0.591,0.686,NaN,NaN
2012-09-10,0.685,0.882,0.682,0.827,NaN,NaN
2012-09-11,0.63,0.828,0.63,0.828,NaN,NaN
2012-09-12,0.563,0.765,0.563,0.765,NaN,NaN
2012-09-13,0.697,0.885,0.662,0.789,NaN,NaN
2012-09-14,0.588,0.664,0.5,0.661,NaN,NaN
2012-09-17,0.737,0.79,0.711,0.769,NaN,NaN
2012-09-18,0.816,0.872,0.648,0.661,NaN,NaN
2012-09-19,0.804,0.804,0.663,0.688,NaN,NaN
2012-09-20,0.89,1.03,0.852,0.865,NaN,NaN
2012-09-21,0.618,0.772,0.612,0.765,NaN,NaN
2012-09-24,0.843,0.843,0.712,0.797,NaN,NaN
2012-09-25,1.034,1.034,0.77,0.931,NaN,NaN
2012-09-26,0.888,1.198,0.826,0.867,NaN,NaN
2012-09-27,0.702,0.829,0.638,0.742,NaN,NaN
2012-09-28,0.766,1.157,0.738,1.054,NaN,NaN
2012-10-01,0.802,0.901,0.712,0.851,NaN,NaN
2012-10-02,0.777,0.988,0.498,0.607,NaN,NaN
2012-10-03,1.009,1.156,0.838,0.845,NaN,NaN
2012-10-04,0.779,0.862,0.673,0.729,NaN,NaN
2012-10-05,0.968,0.968,0.723,0.938,NaN,NaN
2012-10-08,0.993,0.994,0.764,0.787,NaN,NaN
2012-10-09,1.422,1.422,0.997,1.011,NaN,NaN
2012-10-10,0.758,1.012,0.723,1.007,NaN,NaN
2012-10-11,0.983,0.997,0.831,0.859,NaN,NaN
2012-10-12,0.723,1.097,0.707,1.009,NaN,NaN
2012-10-15,1.009,1.074,0.855,0.915,NaN,NaN
2012-10-16,0.933,1.077,0.802,0.818,NaN,NaN
2012-10-17,0.852,0.863,0.748,0.79,NaN,NaN
2012-10-18,0.848,1.001,0.767,0.88,NaN,NaN
2012-10-19,0.99,1.183,0.9,1.097,NaN,NaN
2012-10-22,0.81,1.006,0.81,0.886,NaN,NaN
2012-10-23,1.13,1.316,1.085,1.18,NaN,NaN
2012-10-24,1.01,1.039,0.853,0.899,NaN,NaN
2012-10-25,0.922,1.02,0.827,1.002,NaN,NaN
2012-10-26,0.946,0.999,0.878,0.919,NaN,NaN
2012-10-31,1.071,1.071,0.742,0.842,NaN,NaN
2012-11-01,0.92,0.993,0.773,0.867,NaN,NaN
2012-11-02,0.732,1.111,0.732,1.111,NaN,NaN
2012-11-05,0.757,0.84,0.673,0.786,NaN,NaN
2012-11-06,0.867,1.107,0.778,0.955,NaN,NaN
2012-11-07,0.777,1.423,0.771,1.368,NaN,NaN
2012-11-08,0.876,1.137,0.817,1.137,NaN,NaN
2012-11-09,1.123,1.201,0.989,1.017,NaN,NaN
2012-11-12,1.251,1.251,0.945,0.965,NaN,NaN
2012-11-13,0.924,1.301,0.876,0.979,NaN,NaN
2012-11-14,0.918,1.085,0.764,1.083,NaN,NaN
2012-11-15,0.94,1.193,0.94,1.183,NaN,NaN
2012-11-16,1,1.251,0.952,1.05,NaN,NaN
2012-11-19,0.65,0.745,0.643,0.745,NaN,NaN
2012-11-20,0.861,0.929,0.746,0.87,NaN,NaN
2012-11-21,0.78,0.855,0.725,0.767,NaN,NaN
2012-11-23,0.754,0.836,0.672,0.82,NaN,NaN
2012-11-26,0.941,0.941,0.81,0.814,NaN,NaN
2012-11-27,0.777,0.933,0.684,0.771,NaN,NaN
2012-11-28,1.116,1.116,0.864,0.868,NaN,NaN
2012-11-29,0.831,1.016,0.643,0.941,NaN,NaN
2012-11-30,0.922,1.237,0.849,1.112,NaN,NaN
2012-12-03,0.549,0.835,0.475,0.831,NaN,NaN
2012-12-04,0.832,1.342,0.788,1.047,NaN,NaN
2012-12-05,0.728,0.963,0.711,0.905,NaN,NaN
2012-12-06,0.968,1.064,0.793,0.794,NaN,NaN
2012-12-07,0.778,0.913,0.746,0.847,NaN,NaN
2012-12-10,0.619,0.86,0.468,0.86,NaN,NaN
2012-12-11,0.973,0.973,0.731,0.938,NaN,NaN
2012-12-12,0.692,1.063,0.685,0.745,NaN,NaN
2012-12-13,0.406,0.79,0.406,0.772,NaN,NaN
2012-12-14,0.798,0.853,0.673,0.839,NaN,NaN
2012-12-17,0.691,0.811,0.685,0.703,NaN,NaN
2012-12-18,0.699,0.971,0.674,0.869,NaN,NaN
2012-12-19,0.795,0.964,0.739,0.964,NaN,NaN
2012-12-20,0.39,0.767,0.39,0.758,NaN,NaN
2012-12-21,1.114,1.205,0.931,0.931,NaN,NaN
2012-12-24,0.976,1.102,0.701,0.835,NaN,NaN
2012-12-26,0.603,0.867,0.603,0.846,NaN,NaN
2012-12-27,1.235,1.479,1.031,1.055,NaN,NaN
2012-12-28,0.99,1.375,0.976,1.109,NaN,NaN
2012-12-31,1.245,1.385,1.04,1.065,NaN,NaN
2013-01-02,0.812,1.008,0.772,0.916,NaN,NaN
2013-01-03,0.694,0.756,0.527,0.745,NaN,NaN
2013-01-04,0.794,0.907,0.787,0.899,NaN,NaN
2013-01-07,1.016,1.016,0.743,0.792,NaN,NaN
2013-01-08,0.809,1.22,0.808,1.081,NaN,NaN
2013-01-09,0.883,0.883,0.729,0.808,NaN,NaN
2013-01-10,0.886,0.971,0.758,0.873,NaN,NaN
2013-01-11,1.198,1.216,0.913,0.926,NaN,NaN
2013-01-14,0.754,0.798,0.6,0.77,NaN,NaN
2013-01-15,0.728,1.003,0.728,0.932,NaN,NaN
2013-01-16,0.971,1.041,0.795,0.888,NaN,NaN
2013-01-17,1.134,1.134,0.711,0.762,NaN,NaN
2013-01-18,0.732,0.803,0.703,0.749,NaN,NaN
2013-01-22,0.955,0.997,0.847,0.85,NaN,NaN
2013-01-23,0.936,1.222,0.889,0.901,NaN,NaN
2013-01-24,0.624,0.931,0.624,0.924,NaN,NaN
2013-01-25,0.877,0.938,0.744,0.861,NaN,NaN
2013-01-28,1.068,1.094,0.899,0.952,NaN,NaN
2013-01-29,0.959,1.107,0.889,0.892,NaN,NaN
2013-01-30,0.673,0.888,0.658,0.886,NaN,NaN
2013-01-31,0.981,1.142,0.918,1.046,NaN,NaN
2013-02-01,0.878,0.912,0.668,0.814,NaN,NaN
2013-02-04,0.754,0.986,0.597,0.975,NaN,NaN
2013-02-05,0.897,1.631,0.897,1.009,NaN,NaN
2013-02-06,1.045,1.045,0.746,0.863,NaN,NaN
2013-02-07,0.869,1.044,0.816,0.978,NaN,NaN
2013-02-08,0.742,0.824,0.546,0.801,NaN,NaN
2013-02-11,0.726,1.158,0.485,0.991,NaN,NaN
2013-02-12,0.859,1.218,0.797,0.891,NaN,NaN
2013-02-13,0.637,1.055,0.574,1.044,NaN,NaN
2013-02-14,0.799,1.073,0.78,0.915,NaN,NaN
2013-02-15,0.837,0.876,0.696,0.792,NaN,NaN
2013-02-19,0.669,0.868,0.654,0.868,NaN,NaN
2013-02-20,1.216,1.348,1.021,1.173,NaN,NaN
2013-02-21,1.008,1.124,0.899,1.08,NaN,NaN
2013-02-22,0.851,1.084,0.782,0.79,NaN,NaN
2013-02-25,1.214,1.253,0.879,1.22,NaN,NaN
2013-02-26,1.402,1.704,1.333,1.41,NaN,NaN
2013-02-27,0.79,0.891,0.664,0.868,NaN,NaN
2013-02-28,0.862,0.943,0.84,0.935,NaN,NaN
2013-03-01,1.268,1.452,1.158,1.158,NaN,NaN
2013-03-04,0.85,0.996,0.813,0.99,NaN,NaN
2013-03-05,1.666,1.923,1.122,1.173,NaN,NaN
2013-03-06,0.655,0.81,0.6,0.734,NaN,NaN
2013-03-07,0.87,0.901,0.519,0.803,NaN,NaN
2013-03-08,1.129,1.35,0.971,0.995,NaN,NaN
2013-03-11,0.895,1.029,0.807,0.864,NaN,NaN
2013-03-12,1.19,1.19,0.792,1.116,NaN,NaN
2013-03-13,0.971,0.971,0.764,0.846,NaN,NaN
2013-03-14,0.691,0.727,0.561,0.71,NaN,NaN
2013-03-15,0.76,0.874,0.711,0.812,NaN,NaN
2013-03-18,0.856,1.138,0.856,0.974,NaN,NaN
